,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,premise,choice1,choice2,question,label
2114,2614,2614,2614,2614,Swahili,Nilioka pai ya tofaa.,Harufu ya uoza ilijaa jikono.,Harufu ya kupendeza ilijaa jikoni.,effect,1
2115,2615,2615,2615,2615,Swahili,Mwanamke alipata tabu kutembea.,Alivaa viatu vyenye visigino virefu.,Alivua viatu vyake.,cause,0
2116,2616,2616,2616,2616,Swahili,Mvuke ulitoka nje ya chngu cha maji.,Maji yalichemka.,Nilifunika chungu.,cause,0
2117,2617,2617,2617,2617,Swahili,Soksi zangu zote ziko kwenye ufuaji.,Nilivaa vilivyo wazi.,Nilivaa buti.,effect,0
2118,2618,2618,2618,2618,Swahili,Hoja ya mwanasiasa ilikuwa imefikiriwa kuwa ya kipumbavu.,Alipoteza msaada wa wapiga kura.,Alikuwa ameshutumiwa kwa rushwa.,effect,0
2119,2619,2619,2619,2619,Swahili,Kila mmoja alikataa kuchumbiana kwa wapenzi.,Wapenzi walipata ujauzito.,Wapenzi walikimbia.,effect,1
2120,2620,2620,2620,2620,Swahili,Jengo lilikuwa maalumu kwa milionea.,Milionea alitaka jengo libomolewe.,Milionea alichangia fedha kulijenga.,cause,1
2121,2621,2621,2621,2621,Swahili,Mshirika wa mauzo alimtuhumu msichana kwa kuiba.,Mshirika wa mauzo alimuona msichana akiweka bidhaa ndani ya pochi lake.,Mshirika wa mauzo alimsaidia msichana kutafuta pochi aliyoipenda.,cause,0
2122,2622,2622,2622,2622,Swahili,Nchi ilitangaza vita na maeneo jirani.,Wanajeshi walipelekwa kwa mapigano.,Wanajeshi waliungana tena na familia zao.,effect,0
2123,2623,2623,2623,2623,Swahili,Makahama iliunga mkono uamuzi huo wa utata.,Ghasia zilizuka mbele ya jumba la mahakama.,Wachumba walibadilishana viapo mbele ya jumba la mahakama.,effect,0
2124,2624,2624,2624,2624,Swahili,Msichana alinuka harufu ya kitu kinachoungua.,Alitoa biskuti nje ya chupa.,Aliacha biskuti ndani ya oveni.,cause,1
2125,2625,2625,2625,2625,Swahili,Mvua ilikuwa ikimiminika chini.,Dhoruba ilikuwa mbaya zaidi.,Nilikimbia kuingia ndani.,effect,1
2126,2626,2626,2626,2626,Swahili,Waliokuwa ndani ya hilo jumba walitolewa.,Lifti iliacha kufanya kazi.,Kengela ya moto ililia.,effect,1
2127,2627,2627,2627,2627,Swahili,Baba alichukia ulevi wa mtoto wake wa kiume.,Baba alimnunulia mtoto wake wa kiume bia.,Baba alimfukuza mtoto wake wa kiume nje ya nyumba.,effect,1
2128,2628,2628,2628,2628,Swahili,Wakili alipanda ngazi hadi kwenye ofisi yake.,Karani alikwenda nyumbani kwa mapumziko.,Lifti ilikuwa mbovu.,cause,1
2129,2629,2629,2629,2629,Swahili,Mwanamme amekuwa akisononeshwa na rafiki zake.,Rafiki zake walimkatisha yeye.,Rafiki zake walimnunulia chakula cha mchana.,cause,0
2130,2630,2630,2630,2630,Swahili,Msichana alimpa keshia pesa.,Keshia alimrudishia chenji yake.,Keshia alisahau kumpa msichana risiti.,effect,0
2131,2631,2631,2631,2631,Swahili,Mwanamke aliwekwa kwenye kiti cha magurudumu.,Alikuwa amepooza kutokana na ajali.,Aliingia hospitali ndani ya machela.,cause,0
2132,2632,2632,2632,2632,Swahili,Raia walinin'giniza bendera ya taifa nje ya nyumba zao.,Nchi ilikuwa ikikumbuka uhuru wao.,Nchi ilikuwa ikipitia tabu za kiuchumi.,cause,0
2133,2633,2633,2633,2633,Swahili,Timu ilishindwa kwenye mashindano.,Waliwasikitisha mashabiki wao.,Waliwasisimua mashabiki wao.,effect,0
2134,2634,2634,2634,2634,Swahili,Rafiki yangu alinionesha kuwa nilikuwa na chakula kimeganda kwenye meno.,Nilihisi kuaibika.,Nilijihisi fahari.,effect,0
2135,2635,2635,2635,2635,Swahili,Mvulana alifeli mtihani wake wa historia.,Alikuwa makini darasani.,Alisahau kusoma.,cause,1
2136,2636,2636,2636,2636,Swahili,Jengo la kati ya mji liliporomoka.,Tetemeko la ardhi lilipiga jiji.,Kiwango cha uhalifu katika jiji kiliongezeka.,cause,0
2137,2637,2637,2637,2637,Swahili,Rafiki wake wa kike ameachana na yeye.,Alimuomba yeye arudiane nae.,Alimtambulisha yeye kwa  wazazi wake.,effect,0
2138,2638,2638,2638,2638,Swahili,Watoto wawili  walifika chini kupiga mpira kwa wakati mmoja.,Mpira ulijibingirisha.,Vichwa vyao viligongana.,effect,1
2139,2639,2639,2639,2639,Swahili,Rakuni alifukua pipa la takataka.,Kulikuwa na kadibodi ndani ya pipa la takataka.,Mfuniko ulikuwa wazi kwenye pipa la takataka.,cause,1
2140,2640,2640,2640,2640,Swahili,Mvulana alichonga penseli.,Ilikuwa rahisi.,Ilikuwa butu.,cause,1
2141,2641,2641,2641,2641,Swahili,Mshika fedha alimkatalia mwanamke kumrudisha pesa kwa ajili ya nguo.,Alipoteza risiti yake.,Nguo haikumfaa.,cause,0
2142,2642,2642,2642,2642,Swahili,Mkwaruzo ndani ya ngozi yangu ulikuwa kubwa.,Ulipoa kwa haraka.,Uliacha kovu.,effect,1
2143,2643,2643,2643,2643,Swahili,Mwanamme alipata mtizamo wa ajabu kutoka kwa abiria ndani ya treni.,Alikuwa akiangaza chini.,Alikuwa akizunguza peke yake.,cause,1
2144,2644,2644,2644,2644,Swahili,Mtoto alibakisha makombo juu ya sakafu.,Sisimizi walitambaa kwyenye makombo.,Mtoto aliweka mkate mbali.,effect,0
2145,2645,2645,2645,2645,Swahili,Mwanamke alimkabidhi tishu dada yake.,Dada wa mwanamke alikunja mkono wake.,Dada wa mwanamke alianza kulia.,cause,1
2146,2646,2646,2646,2646,Swahili,Mwanamme alichukua nanaa.,Midomo yake ilikuwa mikavu.,Alikuwa na wasiwasi kuhusu harufu mbaya.,cause,1
2147,2647,2647,2647,2647,Swahili,Wanandoa waliondoka mapema kwa ajili ya onesho.,Walitarajia mkusanyiko kuzunguka ukumbi.,Walipata muongozo kuelekea ukumbini.,cause,0
2148,2648,2648,2648,2648,Swahili,Mwanamke alibakia nyumbani kutoka kazini.,Bosi wake alimpongeza yeye.,Mfanyakazi mwenzake alichukua nafasi kwa ajili yake.,effect,1
2149,2649,2649,2649,2649,Swahili,Mwanamme alisaini activists maombi ya mwanaharakati.,Aliwaunga mkono sababu yao.,Aliwakemea wao kama kichaa.,cause,0
2150,2650,2650,2650,2650,Swahili,Moyo wa muigizaji ulikuwa ukipapatika kabla ya uigizaji.,Alipata hofu ya jukwaa.,Alikariri mistari yake.,cause,0
2151,2651,2651,2651,2651,Swahili,Nilikuwa nimepotea.,Nilihesabu pesa zangu.,Sikukunjua ramani.,effect,1
2152,2652,2652,2652,2652,Swahili,Tunda bivu lilisalia kwenye jua.,Lilikuwa limeliwa.,Lilisinyaa.,effect,1
2153,2653,2653,2653,2653,Swahili,Gari iliharibika.,Niliwasha moto.,Injini ilipata moto sana.,cause,1
2154,2654,2654,2654,2654,Swahili,Mwanamme aliumia mgongo wake.,Alikwenda kumuona daktari wa magonjwa ya akili.,Alibakia kitandani kwa siku saba.,effect,1
2155,2655,2655,2655,2655,Swahili,Niliwasha moto ndani ya mahali pa kuotea moto.,Nilikuwa nimepungukiwa na kuni.,Ilikuwa baridi ndani ya nyumba.,cause,1
2156,2656,2656,2656,2656,Swahili,Mwanamke aliacha kukimbia.,Alipata kichomi ndani ya ubavu wake.,Alipata nguvu mpya.,cause,0
2157,2657,2657,2657,2657,Swahili,Niligonga kwenye mlango wa jirani yangu.,Jirani yangu alinikaribisha ndani.,Jirani yangu aliondoka nyumbani kwake.,effect,0
2158,2658,2658,2658,2658,Swahili,Mwanamke alishusha pumzi kwa mfadhaiko.,Mume wake hakuelewa wasiwasi wake.,Mume wake alimuaga kwa mabusu.,cause,0
2159,2659,2659,2659,2659,Swahili,Mwalimu aliwasifu wanafunzi.,Wanafunzi walijibu suali kwa usahihi.,Wanafunzi walisita kujibu suali.,cause,0
2160,2660,2660,2660,2660,Swahili,Mwanamke amepungukia na mayai.,Alikwenda shambani.,Alikwenda supamaketi.,effect,1
2161,2661,2661,2661,2661,Swahili,Nilikutana na rafiki wa zamani.,Nilifichua siri kwake.,Nilimkumbatia yeye.,effect,1
2162,2662,2662,2662,2662,Swahili,Mwanamke alikataa kwenda ndani ya ziwa.,Alikamata samaki.,Lilionekana lenye uchafu.,cause,1
2163,2663,2663,2663,2663,Swahili,Mwnafunzi waliwasili darasani wamelowana chepechepe.,Mwevuli wake ulikua umevunjika.,Baiskeli yake ilikuwa imeibiwa.,cause,0
2164,2664,2664,2664,2664,Swahili,Kasa kwenye kioo cha kompyuta alisogea.,Mtumiaji alibonyeza kasa.,Mtumiaji alimhamisha kasa.,cause,1
2165,2665,2665,2665,2665,Swahili,Dereva alichukua njia ya mzunguko.,Ajali ilitokea kwenye barabara kuu.,Alifuata gari ya mizigo mbele yake.,cause,0
2166,2666,2666,2666,2666,Swahili,Nilining'iniza lineni yenye maji maji kwenye kamba ya nje.,Lasi ilikauka.,Lasi iliingia madowa.,effect,0
2167,2667,2667,2667,2667,Swahili,Mwanamke alivaa miwani ya kiza.,Muangaza wa jua ulilikuwa mkali.,Alivua kofia.,cause,0
2168,2668,2668,2668,2668,Swahili,Mwanamme alikazia macho anga la usiku.,Alitamani iwe ni kiangazi.,Alifikiria ilikuwa nzuri.,cause,1
2169,2669,2669,2669,2669,Swahili,Nilijihisi kuchoka.,Nilikwenda kulala mapema.,Nilikaa macho usiku kucha.,effect,0
2170,2670,2670,2670,2670,Swahili,Mwanamme alikwenda kwa kinyozi.,Alikuwa akikuzikuza nywele zake.,Nywele zake zilikuwa refu.,cause,1
2171,2671,2671,2671,2671,Swahili,Mvulana alimtania vibaya mwanafunzi mpya darasani.,Mvulana alimkaribisha mwanafunzi mpya.,Mvulana hakumpenda mwanafunzi mpya.,effect,1
2172,2672,2672,2672,2672,Swahili,Nilitamani gilasi ya maziwa.,Nilikuwa nikila biskuti.,Nilikuwa nikioka mkate.,cause,0
2173,2673,2673,2673,2673,Swahili,Mvua ilianza kunyesha.,Dereva aliwasha taa za vin'gora.,Dereva aliibadilisha gari kwa kurudi nyuma.,effect,0
2174,2674,2674,2674,2674,Swahili,Maengesho mengi kwenye majengo yalikuwa matupu.,Niliegesha katikati ya mtaa.,Niliegesha karibu na mlango.,effect,1
2175,2675,2675,2675,2675,Swahili,Mwandishi alikosa tarehe ya mwisho ya kuwasilisha mswada.,Alipewa zuio la mwandishi.,Alihariri mswada.,cause,0
2176,2676,2676,2676,2676,Swahili,Mshirika alinikatia simu.,Nilitaka kuzungumza na msimamizi.,Nilijipatia nambari ya kitambulisho.,cause,0
2177,2677,2677,2677,2677,Swahili,Upepo ulivuma kupitia dirisha lililo wazi.,Kengele ya mlango iligongwa.,Mapazia yalitikisika.,effect,1
2178,2678,2678,2678,2678,Swahili,Umeme umezima kwenye nyumba yangu.,Nilichomoa taa.,Nilizma fyuzi.,cause,1
2179,2679,2679,2679,2679,Swahili,Mwanariadha wa kuinua vyomba vya uzito alikoroma.,Alionyesha misuli yake mbele ya kioo.,Aliinua chuma juu ya kichwa chake.,effect,1
2180,2680,2680,2680,2680,Swahili,Mwanafunzi alijaribu kufanya hesabu kichwani mwake.,Aliacha kikokotoo.,Alichanganyikiwa.,effect,1
2181,2681,2681,2681,2681,Swahili,Mtoto alichululiwa  na usingizi.,Baba alibadilisha nepi ya mtoto.,Baba taratibu alimtikisa mtoto.,cause,1
2182,2682,2682,2682,2682,Swahili,Msichana alitupa puto lenye maji kwa mvulana.,Mvulana alipata mtikiso.,Mvulana aliroa.,effect,1
2183,2683,2683,2683,2683,Swahili,Mpiga picha alisahau kutumia flashi kwenye kamera.,Picha uziligeuka kuwa na ukungu.,Kila mmoja kwenye picha alikataa kutabasamu.,effect,0
2184,2684,2684,2684,2684,Swahili,Nilikataa mualiko wa siku ya kuzaliwa.,Nilikuwa mpweke.,Nilikuwa nje ya mji.,cause,1
2185,2685,2685,2685,2685,Swahili,Nilifanya mazoezi.,Nilijihisi mwenye nguvu.,Nilikuwa na hofu.,effect,0
2186,2686,2686,2686,2686,Swahili,Nilikamua spongi tepetepe.,Lilirowana maji.,Maji yalitiririka nje yake.,effect,1
2187,2687,2687,2687,2687,Swahili,Watalii walipanda kivuko kwenda sehemu ya kupumzikia.,Sehemu ya kupumzikia ilikuwa imewekwa mapema.,Sehemu ya kupumzikia ilikuwa kwenye kisiwa.,cause,1
2188,2688,2688,2688,2688,Swahili,Kijana ana tojo.,Aliogopa sindano.,Alitaka kuasi.,effect,1
2189,2689,2689,2689,2689,Swahili,Gari nisiyoijua iliegesha nje ya nyumba yangu.,Nilikuwa na wasiwasi.,Nilipigia simu askari.,effect,0
2190,2690,2690,2690,2690,Swahili,Muhalifu alijisalimisha mwenyewe ndani.,Ushahidi ulimhusisha yeye.,Hakukuwa na ushahidi dhidi yake.,cause,0
2191,2691,2691,2691,2691,Swahili,Mwanamme mnene aliamua kupungua uzito.,Aliacha vyakula ya peremende.,Alijiepusha na kafini.,effect,0
2192,2692,2692,2692,2692,Swahili,Msichana alikanyaga barafu.,Aliteleza.,Alitetemeka.,effect,0
2193,2693,2693,2693,2693,Swahili,Mwanamke  ana mviringo chini ya jicho lake.,Alibakia macho  usiku kucha.,Alimpeleka mtoto wake wa kiume kulala.,cause,0
2194,2694,2694,2694,2694,Swahili,Lava ilitiririka kutoka kwenye volcano.,Volkano ililiripuka.,Volkano ilikuwa imetulia.,cause,0
2195,2695,2695,2695,2695,Swahili,Mwanamke alivaa viatu vyake.,Alijua kila mmoja kwenye sherehe.,Alitaka kuondoka shereheni.,cause,1
2196,2696,2696,2696,2696,Swahili,Nilimlipa mtumishi wa gerezani.,Alinipa ruhusa kupita kuelekea gerezani.,Alinizuia kwenye gereza.,effect,0
2197,2697,2697,2697,2697,Swahili,Mtendaji alifilisika.,Aliuza hisa za kampuni .,Alipoteza mali zake.,cause,1
2198,2698,2698,2698,2698,Swahili,Mwanamme alikwenda kwa daktari.,Daktari alikuwa likizo.,Mwanamme alikuwa anaumwa.,cause,1
2199,2699,2699,2699,2699,Swahili,Nilitoka chumba changu cha kulala kwa kupitia dirishani.,Nyumba iliingia moto.,Nyumba ilikuwa tupu.,cause,0
2200,2700,2700,2700,2700,Swahili,Vidole vya mvulana vilipata mikunjo.,Alioga kwa muda mrefu.,Alipaka sabuni kwenye vidole vyake.,effect,0
2201,2701,2701,2701,2701,Swahili,Niliyatema maziwa.,Maziwa yalikuwa na ladha ya ukali.,Mdomo wangu ulikuwa mkavu.,cause,0
2202,2702,2702,2702,2702,Swahili,Nilikosa basi.,Nilikuwa nimewahi kazini.,Nilikuwa nachelewa kazini.,effect,1
2203,2703,2703,2703,2703,Swahili,Gari ya mizigo liligongana na gari.,Gari la mizigo liliongeza mwendo.,Gari lilipondekapondeka.,effect,1
2204,2704,2704,2704,2704,Swahili,Timu ilidanganya mashindano kwa mapendeleo yao.,Walishinda.,Walijitoa.,effect,0
2205,2705,2705,2705,2705,Swahili,Chupa ya soda litoa sauti.,Niliigeuza juu chupa.,Nilikipinda kifuniko.,cause,1
2206,2706,2706,2706,2706,Swahili,Mvulana alikuwa amefungiwa nje ya nyumba yake.,Alitambaa ndani kupitia dirisha lililo wazi.,Alipanda juu ya paa.,effect,0
2207,2707,2707,2707,2707,Swahili,Kengele ya mlango ililia.,Mgeni alibisha mlango.,Mwanamke aliangalia kupitia tundu ya funguo kwenye mlango.,effect,1
2208,2708,2708,2708,2708,Swahili,Mwanamme alichafua suti yake.,Alizipata kufuliwa kwa dobi.,Aliining'iniza kwenye kabati lake.,effect,0
2209,2709,2709,2709,2709,Swahili,Msichana alibinya tyubu ya dawa ya meno.,Dawa ya meno ilichuruzika kutoka kwenye tyubu.,Msichana aliitema dawa ya meno.,effect,0
2210,2710,2710,2710,2710,Swahili,Vifo vya raia kutoka kwenye vita yaliongezeka maradufu.,Wapinga vita waliandamana.,Wapinga vita walifanya gwaride.,effect,0
2211,2711,2711,2711,2711,Swahili,Msichana alivuta kwa haraka utepe kutoka kwenye nywele zake.,Alifunga utepe.,Utepe ulionekana wa kitoto.,cause,1
2212,2712,2712,2712,2712,Swahili,Mwanamme alipata upasuaji wa maumbile.,Alizeeka.,Alionekana kijana.,effect,1
2213,2713,2713,2713,2713,Swahili,Mtoto wa kuku alijitokeza kutoka kwenye yai.,Yai lilianguliwa.,Nililivunja yai.,cause,0
2214,2714,2714,2714,2714,Swahili,Mfungwa alikaa na njaa.,Alikufa.,Alikimbia.,effect,0
2215,2715,2715,2715,2715,Swahili,Mwanamme alipoteza balanzi juu ya ngazi.,Alipanda ngazi.,Alianguka chini ya ngazi.,effect,1
2216,2716,2716,2716,2716,Swahili,Alipiga mbweu.,Alibugia soda.,Alifungua kopo la soda.,cause,0
2217,2717,2717,2717,2717,Swahili,Upepo wenye baridi uliingililia dirishani.,Nilitulia.,Nilitetemeka.,effect,1
2218,2718,2718,2718,2718,Swahili,Mwanafunzi alipata nafasi ya kulipiwa masomo kwenda chuoni.,Wanafunzi wenzake darasani walimuheshimu.,Alipata matokeo mazuri.,cause,1
2219,2719,2719,2719,2719,Swahili,Msichana alimtania mvulana.,Aliishi karibu naye.,Alikua na hisia za mapenzi kwake.,effect,1
2220,2720,2720,2720,2720,Swahili,Bedui mwenye njaa aliiba chakula.,Alichochea huruma.,Hakuwa na pesa.,cause,1
2221,2721,2721,2721,2721,Swahili,Nilimpigia rafiki yangu kwa maongezi.,Nilitaka faragha.,Nilijihisi mpweke.,cause,1
2222,2722,2722,2722,2722,Swahili,Mwanamme alinyoosha mkono wake kwangu.,Nilitikisa mkono wake.,Nilimpiga kibao.,effect,0
2223,2723,2723,2723,2723,Swahili,Niliepuka.,Fataki zilirushwa angani.,Kisahani kilipaa kikielekea kichwana mwangu.,effect,1
2224,2724,2724,2724,2724,Swahili,Msichana alitafuna kucha zake.,Alikuwa na wasiwasi.,Alikuwa na mshangao.,cause,0
2225,2725,2725,2725,2725,Swahili,Niligeuza hurasa juu ya kalenda.,Niliweka alama kwenye miadi kwenye kalenda.,Ilikuwa mwanzo wa mwezi.,cause,1
2226,2726,2726,2726,2726,Swahili,Bwana aligundua kwamba mkewe alikua na uhusiano wa kando.,Alimfuta kazi wakili wake.,Alianzisha mchakato wa talaka.,effect,1
2227,2727,2727,2727,2727,Swahili,Msichana aliangusha mpira.,Mpira ulidunda.,Mpira uling'ara.,effect,0
2228,2728,2728,2728,2728,Swahili,Msichana alifanya makosa kwenye mtihani.,Alibahatisha jawabu.,Alifuta jawabu lake.,effect,1
2229,2729,2729,2729,2729,Swahili,Mchezaji alikabiliana na mpinzani wake.,Mpinzani wake aliupata mpira.,Mpinzani wake alianguka chini.,effect,1
2230,2730,2730,2730,2730,Swahili,Nilichuma nyanya kutoka shambani.,Zilikuwa mbivu.,Nilizimwagilia maji.,cause,0
2231,2731,2731,2731,2731,Swahili,Mwanaume alitaka kuonyesha mapenzi.,Alikutana na mpenzi wake wa awali kwa chakula cha mchana.,Alimnunulia mpenziwe chokoleti.,effect,1
2232,2732,2732,2732,2732,Swahili,Zebaki ndani ya kipima joto ilipanda.,Niliangusha kipimajoto.,Hali ya hewa ilkuwa ya joto sana.,cause,1
2233,2733,2733,2733,2733,Swahili,Kimbunga kilikuja kuelekea mjini.,Paa la mahakama lilipeperuka.,Njia kuu iilikuwa ya hatari.,effect,0
2234,2734,2734,2734,2734,Swahili,Wanafunzi walipata twisheni.,Alama zake ziliboresheka.,Alidanganya kwenye mtihani.,effect,0
2235,2735,2735,2735,2735,Swahili,Nilihisi raha.,Nilipiga magoti barabarani.,Nilijifunika na blanketi.,effect,1
2236,2736,2736,2736,2736,Swahili,Nililingarisha jiwe.,Ilikuwa inateleza.,Lilikuwa linang'ara.,effect,1
2237,2737,2737,2737,2737,Swahili,Niliingiza sukari kwenye kahawa.,Kahawa ilinukia uchungu.,Kahawa ilikuwa na ladha ya utamu.,effect,1
2238,2738,2738,2738,2738,Swahili,Mwanaume aliyapitia makaratasi.,Alikatwa na karatasi.,Aliyakatakata makaratasi.,effect,0
2239,2739,2739,2739,2739,Swahili,Niligonga msumari kwa nyundo.,Msumari ulizama kwenye ubao.,Msumari imeota kutu.,effect,0
2240,2740,2740,2740,2740,Swahili,Samaki alidonoa mshipi.,Mvuvi alimvuta samaki kwa mshipi.,Mvuvi alitupa tena mshipi majini.,effect,0
2241,2741,2741,2741,2741,Swahili,Kijana aliona aibu kuenda shuleni.,Alikua na uvimbe.,Alizitoa gango zake.,effect,0
2242,2742,2742,2742,2742,Swahili,Muonekano wangu wa uso uliwaka.,Nilipokea habari njema.,Nilipoteza uvumilivu wangu.,cause,0
2243,2743,2743,2743,2743,Swahili,Nilifuta mikono yangu kwa taulo.,Taulo ilikuwa na majimaji.,Mikono yangu ilikuwa na majimaji.,cause,1
2244,2744,2744,2744,2744,Swahili,Mwanamme alikosa balanzi juu ya stuli.,Stuli ilimyumbisha yeye chini.,Alimwaga rangi kwenye kistuli.,cause,0
2245,2745,2745,2745,2745,Swahili,Wachezaji walilaumiana wao kwa wao moja kwa moja.,Walishindwa mchezo wao.,Kocha wao alighairisha mazoezi.,cause,0
2246,2746,2746,2746,2746,Swahili,Nilitaka msamaha.,Nilijutia maamuzi yangu.,Nilitimiza malengo yangu.,cause,0
2247,2747,2747,2747,2747,Swahili,Mwanamke alichoswa na miadi yake.,Alimuuliza masuali kuhusiana na yeye mwenyewe.,Alizungumza mfululizo kuhusu yeye mwenyewe.,cause,1
2248,2748,2748,2748,2748,Swahili,Msichana aliwaka kwa tabasamu.,Mashavu yake yalifanya wekundu.,Vibonyeo vyake vilijionesha.,effect,1
2249,2749,2749,2749,2749,Swahili,Meli ya maadui iliripuka.,Ilipita juu ya yangu.,Ilitia nanga kwenye bandari.,cause,0
2250,2750,2750,2750,2750,Swahili,Mwanamme aliumia mguu wake.,Alitebea ndani ya dimbwi.,Alikanyaga gilasi iliyevunjika.,cause,1
2251,2751,2751,2751,2751,Swahili,Wapelelezi waliondoa vumbi sehemu ya uhalifu kwa kutumia vidole.,Waligundua utambulisho wa muuwaji.,Waliona silaha katika eneo la uhalifu.,effect,0
2252,2752,2752,2752,2752,Swahili,Kulikuwa na trafiki wingi katika barabara kuu.,Nilipita njia ya mkato.,Niliulizia njia ya baskeli.,effect,0
2253,2753,2753,2753,2753,Swahili,Uchumi wa nchi ulishuka.,Watu wingi waliumwa.,Watu wingi walikosa ajira.,effect,1
2254,2754,2754,2754,2754,Swahili,Mkatishaji wa barabara alipuliza firimbi kwa watoto.,Walikuwa wanataka kwenda waliko trafiki wanaokuja.,Aliwatambua kutokana na ujirani wake.,cause,0
2255,2755,2755,2755,2755,Swahili,Niligeuza macho yangu kwa rafiki yangu.,Aliniambia ukweli.,Alitoa maelezo ya dhihaka.,cause,1
2256,2756,2756,2756,2756,Swahili,Gari ilitembea bila gesi.,Dereva alipigwa barabarani.,Dereva aliwachukua wapiganaji.,effect,0
2257,2757,2757,2757,2757,Swahili,Mwanamke alikwenda katika chumba cha kujifungua.,Mtoto alizaliwa.,Mwanamke alikuwa na maumivu ya asubuhi.,effect,0
2258,2758,2758,2758,2758,Swahili,Kofia ya mwanamme ilipepeuka.,Alivua kofia.,Kulikuwa na upepo nje.,cause,1
2259,2759,2759,2759,2759,Swahili,Msichana alihudhuria katika sherehe ya siku ya kuzaliwa ya mwanafunzi mwenzake.,Alipokea mwaliko.,Alinunua zawadi.,cause,0
2260,2760,2760,2760,2760,Swahili,Kijana alihisi joto katika paji la uso.,Mama yake alimuangalia joto lake.,Mama yake alimpeleka bustanini.,effect,0
2261,2761,2761,2761,2761,Swahili,Mwanamme alijipulizia rangi.,Alitaka kupiga picha tarehe yake.,Alitia mafuta nywele zake.,cause,0
2262,2762,2762,2762,2762,Swahili,Umeme ulizimwa ndani ya nyumba.,Nilitafuta tochi.,Niliokota koleo.,effect,0
2263,2763,2763,2763,2763,Swahili,Familia ilihamia katika nyumba kubwa.,Kijana alihitimu sekondari ya juu.,Mama alijifungua mapacha.,cause,1
